text	url	topics	sentiments	topics2	sentiments2
getting into the swing of oscarseason king richard liked tick tick boom loved the harder they fall loved last night in soho passing really liked  well get to our other screeners once weve finished watching get back	https://twitter.com/i/web/status/1466554901639483393	rev	p		
richard williams allegations that serena amp venus have 18 siblings amid movie  not even contemplating to watch this movie  what a philanderer booo  	https://twitter.com/i/web/status/1466554852545236992	rev	n		
king richard was good man	https://twitter.com/i/web/status/1466554569836617732	act	p	other	p
do yourself a favor go watch king richard	https://twitter.com/i/web/status/1466554418317430790	rev	p		
watching king richard will and jamie foxx do good portraying ppl	https://twitter.com/i/web/status/1466554393235529728	act	p		
damn this is so hard but my top 3 are  dune king richard  another round 	https://twitter.com/i/web/status/1466554091463716868	rev	p		
king richard the suicide squad amp judas and the black messiah 	https://twitter.com/i/web/status/1466554054369333253	other	p		
rolling stone reviews king richard  rollingstone movies 	https://twitter.com/i/web/status/1466554033896923139	rev	o		
indo de king richard 	https://twitter.com/i/web/status/1466553912396169216	other	o		
that king richard movie raw af	https://twitter.com/i/web/status/1466553711216496646	rev	p		
i thought the king richard movie was an allblack production of the richard iii shakespeare play 	https://twitter.com/i/web/status/1466553705478561792	other	o		
kingrichard go see it 1010 	https://twitter.com/i/web/status/1466553268117532673	rev	p		
bruh king richard was soooo good i was tearing up throughout this sht wtf will smith deserve an oscar for this one	https://twitter.com/i/web/status/1466552941897306114	act	p		
i like king richard good movie long af though	https://twitter.com/i/web/status/1466552778537385987	rev	o	rev	p
yoooo i wanna see king richard	https://twitter.com/i/web/status/1466552437817298944	other	o		
that movie king richard is definitely oscar worthy i highly recommend watching it even beyonce did her thing on the be alive track   the whole movie is amazing and inspiring	https://twitter.com/i/web/status/1466552044643176450	rev	p		
great to be back on with jtthebrick this time talking sports movies kingrichard bruised thesummitofthegods nationalchampions and americanunderdog listen to jts show tonight starting at 10pmet on siriusxm ch 82 maddogradio 	https://twitter.com/i/web/status/1466551612567134208	ad	o		
lomasvisto enterate  king richard  	https://twitter.com/i/web/status/1466551186002120706	other	o		
king richard made me smilecried and overwhelmed with so much emotions will smith is  phenomenal as richard william kingrichard	https://twitter.com/i/web/status/1466549121716678656	act	p		
on november 21 2021 i bought entertainmentweekly at publix florida fall december december2021 holidays willsmith kingrichard christmas christmas2021 thanksgiving thanksgiving2021 venusandserena happyholidays photo twitter              	https://twitter.com/i/web/status/1466548971871088653	other	o		
finally getting to watch king richard heard it was good	https://twitter.com/i/web/status/1466548644933365765	rev	p		
pay for our legit services in econometrics math physics biology essaydue paperwrite engineering english casestudy essay homework onlineclass  religion kingrichard assignment  chemistry history womenwhocode  100daysofcode	https://twitter.com/i/web/status/1466548483373027329	other	o		
about to check out this king richard movie	https://twitter.com/i/web/status/1466548477903523840	other	o		
im at century theatre  cinemark for king richard in union city ca 	https://twitter.com/i/web/status/1466548114165276672	other	o		
king richard has me crying for real will smith did a great job	https://twitter.com/i/web/status/1466547994074001412	act	p		
amei mt king richard	https://twitter.com/i/web/status/1466547750569345026	other	o		
will smith receives major nbr honor as oscars race heats up will smith has been awarded best actor from the national board of review for his work as the father of serena and venus williams in king richard 	https://twitter.com/i/web/status/1466547179355525120	act	p		
im not gonna say i cried twice watching king richard but uh	https://twitter.com/i/web/status/1466547119255265281	rev	p		
king richard que sabor 	https://twitter.com/i/web/status/1466546984609726467	other	o		
king richard was 1010	https://twitter.com/i/web/status/1466546968826724354	rev	p		
everyone really need to watch king richard on hbo and bruised on netflix	https://twitter.com/i/web/status/1466546533461938177	rev	p		
in just its 3rd week of release and despite no new wide releases this weekend wbs king richard will lose 648 theaters this weekendby far the most in the top 10	https://twitter.com/i/web/status/1466546226661261316	other	n		
kingrichard was  the acting was incredible	https://twitter.com/i/web/status/1466546033534455812	act	p		
5stars great historical work  not once but twice in his minority young king richard ii struggled to save his crown his enemies unwittingly laid the foundation for their own destruction in  a king under siege  by mercedes rochelle    authorrochelle 	https://twitter.com/i/web/status/1466545225808109577	other	o		
i been putting off watching king richard and hawkeye and tonight im watching king richard dammit	https://twitter.com/i/web/status/1466544806016942080	other	o		
before tomorrows next episode check out our discussion of the films  king richard bruised the humans   	https://twitter.com/i/web/status/1466544696667246592	other	o		
just watched kingrichard and i thought it was superb its a truly inspiring drama with outstanding performances from will smith and aunjanue ellis 	https://twitter.com/i/web/status/1466544514328236034	act	p		
if you havent already been to see king richard in the cinema i suggest you run there now  amazing 	https://twitter.com/i/web/status/1466544477959454722	rev	p		
ya cant convince me that denzel is better than will after seeing king richard idc what ya say	https://twitter.com/i/web/status/1466544423894986752	act	p		
king richard was joe jackson without the abuse	https://twitter.com/i/web/status/1466544065193910273	other	p		
forgot to tell yall the movie king richard was really good like i would go back to the theater to see again good	https://twitter.com/i/web/status/1466542784907726848	rev	p		
this is a thread of all kingrichard awards amp nominations to be updated whenever they get nominated andor win kingrichardfilm  	https://twitter.com/i/web/status/1466542034592747520	other	p		
they got king richard on hbo max 	https://twitter.com/i/web/status/1466541978485596168	other	p		
check out my kingrichard moviereview over at crpwritescom   then go nuke up some popcorn and enjoy the show on hbomax 	https://twitter.com/i/web/status/1466541432311713794	rev	o		
after watching kingrichard its time for serenawilliams bio flick and i would like them to feature the us open 1999 semifinals with serena and lindsey davenport	https://twitter.com/i/web/status/1466541377421029384	other	o		
i want a migos biopic like king richard or straight outta compton 	https://twitter.com/i/web/status/1466540438748385283	other	o		
nah king richard 	https://twitter.com/i/web/status/1466540303335116807	rev	p		
game set match king richard opens at eventcinemas on january 13  	https://twitter.com/i/web/status/1466540107809243139	ad	o		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466539802325659653	other	o		
as king richard finally hits our screens all hail venus williams for blessing us with this throwback look 	https://twitter.com/i/web/status/1466539519180738563	other	o		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466538648191610890	other	o		
king richard was a beautiful watch  double down amp bet on you amp yours everytime 	https://twitter.com/i/web/status/1466538312340967424	rev	p		
the most strongest the most powerful the most dangerous creature on this whole earth is a woman who knows how to think aint nothing she cant do  richard williams king richard	https://twitter.com/i/web/status/1466537719962734594	sce	o	other	o
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466537458284249093	other	o		
i had to watch king richard again to see what im doing wrong	https://twitter.com/i/web/status/1466537137524776966	other	o		
im watching the credits for kingrichard and fighting back tears	https://twitter.com/i/web/status/1466536934373683206	rev	p		
king richard 1010	https://twitter.com/i/web/status/1466536727347019778	rev	p		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466536457569542149	other	o		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466536277843398661	other	o		
no one is talking about king richard from what ive seen which means 	https://twitter.com/i/web/status/1466536255861112834	rev	n		
taquilla mircoles  1 houseofgucci 114m 258m 2 encanto 9896k 442m 3 ghostbustersafterlife 9514k 909m 4 eternals 4242k 1522m 5 residentevilwtrc 3726k 102m 6 clifford 2022k 437m 7 kingrichard 1912k 120m 8 dune 1383k 1026m 	https://twitter.com/i/web/status/1466536170678996995	other	o		
king richard is a must see	https://twitter.com/i/web/status/1466536050529120262	rev	p		
congrats to will smith and aunjanuejlt on their national board of review wins kingrichard	https://twitter.com/i/web/status/1466535860933853196	act	p		
just finished king richard so so so good bring on the awards	https://twitter.com/i/web/status/1466535510575300608	rev	p		
syd ass aint never learn still mad she lost her spot to a freshman hating ass  kingrichard hbomax	https://twitter.com/i/web/status/1466535221646348291	sce	n		
im on my king richard shit  my nephews n son will work hard got everything n they never complain its already written lets go get it youngins	https://twitter.com/i/web/status/1466534773451419653	other	o		
king richard was beautiful  now i need a serenawilliams and venuseswilliams story	https://twitter.com/i/web/status/1466533930576846851	rev	p		
king richard has been nominated for 8 hcafilmawards  kingrichard kingrichardfilm   1 best picture 2 best actor will smith 3 best supporting actress aunjaune ellis  4 best cast ensemble   12 	https://twitter.com/i/web/status/1466532159951282178	other	p	act	p
national board of review 3  acteur  will smith king richard actrice  rachel zegler west side story 2nd role homme  ciarn hinds belfast 2nd role femme aunjanue ellis king richard	https://twitter.com/i/web/status/1466532002153132038	other	p		
if you ever thought venus or serena was going to a college you definitely havent watched king richard 	https://twitter.com/i/web/status/1466531809152360449	other	o		
king richard was talkin to them yt folks like his kids 	https://twitter.com/i/web/status/1466531247690117123	sce	o	other	o
king richard was beautiful man	https://twitter.com/i/web/status/1466531173144817665	other	p		
best director nomination for reinaldo marcus green for kingrichard 	https://twitter.com/i/web/status/1466530417054388234	other	p		
so happy for aunjanue and kingrichard 	https://twitter.com/i/web/status/1466530405646012416	act	p		
saniyya sidney and demi singleton dish on their roles in king richard 	https://twitter.com/i/web/status/1466530223923601409	act	o		
best original screenplay nomination for kingrichard 	https://twitter.com/i/web/status/1466530186782908418	other	p		
king richard is pretty high on the list of good will smith movies tbh	https://twitter.com/i/web/status/1466530184442650628	rev	p	act	p
the cast of kingrichard is nominated for best cast ensemble    	https://twitter.com/i/web/status/1466529942070517762	other	o		
love that aunjanue ellis is nominated for kingrichard 	https://twitter.com/i/web/status/1466529666563555337	act	p		
did yall go watch king richard how was it should i go	https://twitter.com/i/web/status/1466529661999992832	other	o		
king richard done made me tear up too many times  he always gone protect his babies	https://twitter.com/i/web/status/1466529552306348035	sce	p	other	p
the awards circuit has started will is nominated for kingrichard 	https://twitter.com/i/web/status/1466529486946455557	act	p		
criticologos live  rednotice netflix ghostbustersafterlife kingrichard review spidermannowayhome trailer 	https://twitter.com/i/web/status/1466529448547655687	other	o	ad	o
watch king richard if you havent 	https://twitter.com/i/web/status/1466529241789616129	rev	p		
i was disappointed by king richard the movie about the williams because i wanted more of the movie  i wanted to see the girls all grown especially serena  it was more about venus but the real star is serena not that venus isnt a star 	https://twitter.com/i/web/status/1466528893519732741	rev	p		
king richard was soo good	https://twitter.com/i/web/status/1466528861663887369	rev	p		
king richard 	https://twitter.com/i/web/status/1466528295147560960	rev	p		
king richard for ensemble ehhhhhhhhhhhhhh lol 	https://twitter.com/i/web/status/1466527972685398029	other	p		
king richard was pure beauty everyone did such a fantastic job especially the 2 actresses playing venus and serena this story is about them through the eyes of richard will smith was absolutely fantastic like one of his best performances to me i think he could win this oscar 	https://twitter.com/i/web/status/1466527379572985862	act	p		
can someone honestly tell me why kingrichard is in this category the definition on ensemble says actors share roughly equal screen time and i saw a whole lot more of ws than anyone else  hcafilmawards 	https://twitter.com/i/web/status/1466526389738229761	other	o		
those supporting roles awards are spot on hinds and ellis were the hearts of their films kingrichard belfast ciaranhinds aunjanueellis awardsseason 	https://twitter.com/i/web/status/1466525646432079876	act	p		
king richard exactly the movie i thought it would be for better or worse well made goodhearted amp solidly acted its also cheesy vaguely racist amp way too long solidly pedestrian script smith is in higher form but bernthals is the performance of note beautifully shot	https://twitter.com/i/web/status/1466525540110585856	rev	o	rev	p
king richard the story behind the rise of the williams sisters 	https://twitter.com/i/web/status/1466525408199909392	other	o		
coming up just after 9 on thetodayshow weve got your first look at the new trailer for king richard starring will smith plus fresh tunes from 5sos	https://twitter.com/i/web/status/1466524892518490115	ad	o		
episode 183  its another double feature as we talk kingrichard starring willsmith and ghostbustersafterlife starring paulrudd finnwolfhard amp mckennagrace   listen rate review amp subscribe on your favorite podcast app  	https://twitter.com/i/web/status/1466524180308922370	ad	o		
nbrawards  best film amp best director licorice pizza best actor will smith king richard best actress rachel zegler west side story best supporting actor ciarn hinds belfast best supporting actress aunjanue ellis king richard best screenplay a hero amp the tragedy of macbeth 	https://twitter.com/i/web/status/1466524097634914309	act	p		
about to see king richard in theaters bc my grandma loves will smith i read its a great movie	https://twitter.com/i/web/status/1466523365787774983	act	p	rev	p
king richard on tv time  	https://twitter.com/i/web/status/1466523326407397379	other	o		
king richard was a good ass movie	https://twitter.com/i/web/status/1466523189912211456	rev	p		
king richard is a very good movie   serena and venus must have a really powerful mind because those motivation ah venus especially she wasnt ready to settle for less   and the vision richard had for his kids how planned out they were i need that kind of motivation fr	https://twitter.com/i/web/status/1466522452280893443	rev	p		
ima be king richard to my future son sorry not sorry you going to the league nigga	https://twitter.com/i/web/status/1466522029956513798	other	p		
king richard what a solid movie 	https://twitter.com/i/web/status/1466520629943967752	rev	p		
i advise everyone that follows me to watch king richard amazing film surrounding serena and venus williams	https://twitter.com/i/web/status/1466520621249183745	rev	p		
anyways stream my kween  	https://twitter.com/i/web/status/1466520446862434305	other	p		
watching kingrichard and got emotional when venus and serena was saying what they want out of all this aint nothing like a family sticking to a plan 	https://twitter.com/i/web/status/1466520110181531649	sce	p		
watched king richard last night and really enjoyed it i was already feeling like i was treading water in life and after seeing all the planning practice and patience he gave his children lets just say ive been kinda lax lately and failing to plan feeling inspired 	https://twitter.com/i/web/status/1466520109833285632	rev	p		
1 king richard 2 zack snyders justice league 3 dune 	https://twitter.com/i/web/status/1466520049682948103	other	o		
will smith bodied king richard come clean	https://twitter.com/i/web/status/1466519602523955204	act	p		
i rated king richard 2021 810  imdb 	https://twitter.com/i/web/status/1466517156967993347	rev	p		
beyonce really ate on this song  	https://twitter.com/i/web/status/1466516687742816259	other	o		
i need to watch king richard	https://twitter.com/i/web/status/1466516652753829888	other	o		
king richard star says she freaked out when she met serena willams  	https://twitter.com/i/web/status/1466516500584353793	other	p		
the aunjanue ellis oscar campaign officially begins love this and loved her in king richard hopefully she lands more awards and nominations after this honor  	https://twitter.com/i/web/status/1466516499166900229	act	p		
judas and the black messiah  a quiet place part 2   king richard 	https://twitter.com/i/web/status/1466516024115687427	other	o		
youre invited to an inperson screening with limited seats for fully vaccinated with proof amp masked guests  kingrichard on the big screen  qampa with filmmakers amp cast  sign up amp use the dropdown menu to indicate if youre bringing a guest  go   	https://twitter.com/i/web/status/1466515969111728133	ad	p		
i just cried like 3 times watching king richard such a good story 	https://twitter.com/i/web/status/1466515907396743173	rev	p		
zsjl  judas and the black messiah king richard 	https://twitter.com/i/web/status/1466515902434791427	other	p		
will smith really bodied king richard	https://twitter.com/i/web/status/1466515701590597639	rev	p		
the harder they fall was good  and king richard hbomax 	https://twitter.com/i/web/status/1466515696284745732	rev	p		
congrats to a well deserved win by aunjanue ellis and wil smith for king richard 	https://twitter.com/i/web/status/1466515616119066628	act	p		
2019 brag medallion honoree not once but twice in his minority young king richard ii struggled to save his crown his enemies unwittingly laid the foundation for their own destruction in  a king under siege by mercedes rochelle  ku authorrochelle 	https://twitter.com/i/web/status/1466515038156427268	other	o		
kingrichard  was amazing 1010 recommend	https://twitter.com/i/web/status/1466514923677175813	rev	p		
inspiring amp uplifting  a few words to describe kingrichard an incredible story depicting life lessons on humility patience resilience compassion race poverty parenthood amp passion  the hype is real 1 of 2 	https://twitter.com/i/web/status/1466513934744268812	rev	p		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466513434061807622	other	o		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466513260476350468	other	o		
king richard live updates  tennis aces serena amp venus have 18 siblings fathered by dad richard williams rumors claim 	https://twitter.com/i/web/status/1466513110886498308	other	o		
national board of review  best actor will smith king richard  best actress rachel zegler west side story  best supporting actor ciarn hinds belfast  best supporting actress aunjanue ellis king richard 	https://twitter.com/i/web/status/1466512700645654529	act	p		
the inspiring story of kingrichard has earned itself a cinemascore a rating  based on the rise of venus amp serena williams kingrichardfilm is a mustsee for all audiences get your tickets now and see it in theaters and streaming on hbomax today  	https://twitter.com/i/web/status/1466512503559520256	rev	p		
it feels so good to be alive based on the true story of venus and serena williams that will inspire the world watch the new trailer for kingrichard starring will smith and featuring be alive by beyonc coming to cinemas january 13 	https://twitter.com/i/web/status/1466512502552813569	ad	p		
the inspiring story of kingrichard has earned itself a cinemascore a rating  based on the rise of venus amp serena williams kingrichardfilm is a mustsee for all audiences get your tickets now and see it in theaters and streaming on hbomax today  	https://twitter.com/i/web/status/1466512496227983372	rev	p		
halloween kills shang chi king richard   soon to be spiderman no way home 	https://twitter.com/i/web/status/1466512337486155778	other	o		
immediately opens spotify to play big willie style  kingrichard 	https://twitter.com/i/web/status/1466512164957536257	other	o		
author mwagmangellers books include women of means women who launch amp still i rise she discusses writing about famous notorious amp celebrated women mayaangelou patty hearst mrs gandhi amp many more  recommendations kingrichard amp belfastmovie 	https://twitter.com/i/web/status/1466511672806285312	other	o		
great cover considering both stories had similar themes of determination amp shaping the youth for success in sports saniyyasidney kingrichard 	https://twitter.com/i/web/status/1466511511870976001	other	p		
hell yeah lets go kingrichard  	https://twitter.com/i/web/status/1466511484943433734	rev	p		
lista de melhores filmes de acordo com o national border of review em ordem alfabtica   belfast  dont look up  dune  king richard  the last duel  nightmare alley  red rocket  the tragedy of macbeth  west side story 	https://twitter.com/i/web/status/1466510579452030982	other	o		
el national board of review anuncia ganadores  actor will smith  actriz rachel zegler top 10 2021  belfast dont look up duna king richard licorice pizza el ultimo duelo nightmare alley red rocket la tragedia de macbeth y west side story mancandyatthemovies  	https://twitter.com/i/web/status/1466510050390806529	other	o		
anywaylet me watch king richard 	https://twitter.com/i/web/status/1466508829881999367				
da vida will smith a king richard patriarca del mundo del tenis  willsmith kingrichard cine prximamenteencines 	https://twitter.com/i/web/status/1466508731533905929				
king richard  or  dune  both are captivating 	https://twitter.com/i/web/status/1466508007513026560				
yall think lavar ball saw king richard	https://twitter.com/i/web/status/1466507767523463172				
absolutely thrilled for the aunjanue ellis nbr win for king richard its a textbook supporting performance the impact outsized compared to its screen time which are too often overlooked for lead roles that wind up in supporting shes sensational a scenestealer	https://twitter.com/i/web/status/1466506523786588164				
king richard screening this sunday 12521 at 1030am on the wb lot with a qampa with writer zach baylin director reinaldo marcus green producers tim white and trevor white and actors saniyya sidney demi singleton and jon bernthal rsvp 	https://twitter.com/i/web/status/1466505953235271685				
will smith king richard gana el premio de la national board of review al mejor actor 	https://twitter.com/i/web/status/1466505384407957510				
wait so king richard was mostly centered around venus  and i love them both but we all know serena was that girl	https://twitter.com/i/web/status/1466505212831674379				
king richard merecia tanto sabe 	https://twitter.com/i/web/status/1466504771293138951				
beyoncs contribution to the original song race has been strong but her ace has been served with be alive which plays over the end credits of king richard the track a soaring ballad that fits like a glove on the movie also serves as a standalone single  	https://twitter.com/i/web/status/1466502387993092096				
i got about 7 or 8 of these movies i need to see oscar season is afoot also dune and king richard are excellent go see them 	https://twitter.com/i/web/status/1466502269625581571				
will smith rachel zegler and licorice pizza top the 2021 national board of review winners list which also recognized king richard west side story the tragedy of macbeth and more  	https://twitter.com/i/web/status/1466501192993972237				
as movie studios release their awardsbait biggies eleanor ringel cater offers a trio of reviews of recent films   	https://twitter.com/i/web/status/1466501185335091203				
massive congrats to everyone on kingrichard one of nbrfilms top films along with best actor will smith and best supporting actress aunjanuejlt 	https://twitter.com/i/web/status/1466501089797181440				
king richard was amazing what a story	https://twitter.com/i/web/status/1466500864466731008				
tonight is your last chance to see kingrichard at laurelhursttheater the true story that this is based on is an incredible piece of sports history  screening at 320 and 630 	https://twitter.com/i/web/status/1466500668424867843				
lessons from king richard 	https://twitter.com/i/web/status/1466500133562978310				
after the chaos of today heres where im at   1 being the ricardos 2 belfast 3 coda 4 dont look up 5 dune  6 king richard 7 licorice pizza 8 nightmare alley 9 the power of the dog 10 west side story   also dont forget none of this matters be kind out there kids	https://twitter.com/i/web/status/1466499496997756940				
national board of review top films of 2021  best film licorice pizza belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story  love the variety of genres big scifi musical satire comedy drama gothic tales	https://twitter.com/i/web/status/1466499412629221377				
the national board of reviews 2021 winners  nbrfilm nationalboardofreview nbr licoricepizza belfast thetragedyofmacbeth kingrichard filmtwitter westsidestory	https://twitter.com/i/web/status/1466498900760666117				
i guess wss  belfast and king richard are locked 	https://twitter.com/i/web/status/1466498861036445702				
this whole weekend is me catching up on king richard and hawkeye clearly	https://twitter.com/i/web/status/1466498744409628677				
king richard 191k wednesday 1201m total north america kingrichard boxoffice	https://twitter.com/i/web/status/1466498503031414785				
might be my favourite film of the year alongside king richard and last night in soho cant wait to see if west side story changes my mind 	https://twitter.com/i/web/status/1466498482223656961				
king richard was good it just reminded me of my tennis years  those two truly inspired a full team of all black female tennis players for 3 years that was an amazing time in my life	https://twitter.com/i/web/status/1466497895725776920				
national board of review top ten 2021 belfast dontlookup  dune kingrichard  thelastduel nightmarealley redrocket thetragedyofmacbeth westsidestory fuera largo thepowerofthedog  nbrawards filmtwitter rumboalaestatuilla13 	https://twitter.com/i/web/status/1466497795767025667				
the photo collection is a mix of oncourt instruction between richard and his daughters and the sisters posing and goofing around without their dad after practice ended 	https://twitter.com/i/web/status/1466497743912902658				
love will smith he has spoken about how it is ok to show your emotions and cry learn how to use aint willsmith freshprince emotions englishtips informalenglish englishonline bbclearningenglish learnenglish englishoninstagram kingrichardmovie 	https://twitter.com/i/web/status/1466497489339617287				
best actor best actress  best supporting actress those three wins are so exciting and i wanted them to happen the incredible vocalist rachelzegler is in my radar now she is in my top 5  lets make aunjanueellis go all the way  oscars2022 westsidestory  kingrichard 	https://twitter.com/i/web/status/1466497246653038598				
national board of review has named licoricepizza the best film of 2021  heres the rest of their top films of the year   belfast  dont look up  dune  king richard  the last duel  nightmare alley  red rocket  the tragedy of macbeth  west side story 	https://twitter.com/i/web/status/1466497245616873472				
las mejores pelculas del 2021 segn the national board of review nbrfilm   belfast dont look up dune king richard licorice pizza the last duel nightmare alley red rocket the tragedy of macbeth west side story	https://twitter.com/i/web/status/1466497182962434051				
nah this king richard movie is amazing 	https://twitter.com/i/web/status/1466496973805133824				
i hope aunjanuejlt has a very long awards season for her gorgeous kingrichard performance so happy to see her nbrawards win and hcafilmawards nomination today	https://twitter.com/i/web/status/1466496917249171459				
as a hater of king richardrolls eyes in gay at what will surely be a frustrating awards season 	https://twitter.com/i/web/status/1466496546262765573				
i may as well put hbo max on here and watch king richard tonight 	https://twitter.com/i/web/status/1466496506693832706				
im watching king richard which is a good movie especially with will smith question do the williams sisters have a tennis academy for colored children	https://twitter.com/i/web/status/1466496135158280201				
hey besties what should i watch tonight   ps ignore king richard house of gucci and spencer im gonna see them soon in the theaters 	https://twitter.com/i/web/status/1466495929134026767				
got around to seeing kingrichard   great sports movie that has similar beats but appreciated the dynamic of a father driven to help his children succeed against the odds of racism and a avoid crushing his daughters with stardom too early	https://twitter.com/i/web/status/1466495755477151744				
yesss aunjanue was incredible in king richard 	https://twitter.com/i/web/status/1466495222502858753				
dontlookup entre las 10 mejores pelculas del ao en los nacional board of review awards  licorice pizza ganador belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story  nbrawards 	https://twitter.com/i/web/status/1466495061437206534				
the national board review nbrfilm awarded kingrichard as one of the top films of the year will smith amp aunjanue ellis also won in their respective acting categories 	https://twitter.com/i/web/status/1466494965618331650				
the nbrfilm has been picking the best films of the year since the 1920s here are their choices for 2021   belfast  dont look up  dune  king richard  licorice pizza winner  the last duel  nightmare alley  red rocket  the tragedy of macbeth  west side story	https://twitter.com/i/web/status/1466494911142899713				
national board of reviews top 2021 films belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story 	https://twitter.com/i/web/status/1466494847062319111				
dontlookup among the 10 best films of the year by nacional board of review winners   licorice pizza winner belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story  nbrawards 	https://twitter.com/i/web/status/1466494655638372357				
licorice pizza king richard the tragedy of macbeth y a hero dobles ganadores del nbrfilm   	https://twitter.com/i/web/status/1466494626043416582				
congrats to willsmith and aunjanuejlt on winning best actor and best supporting actress respectively from the nationalboardofreview for their performances in kingrichard  hes the 5th black male to win in that category and shes the 4th in her category 	https://twitter.com/i/web/status/1466494611900317701				
im watching king richard and its already one of my favorite movies ever  if youve ever watched your less than educated but hard working parents struggle to give you better youd understand 	https://twitter.com/i/web/status/1466494423638982657				
will smith wins the national board of review prize for best actor for his performance in king richard 	https://twitter.com/i/web/status/1466494294601129985				
kingrichardmovie from tomorrow  3rd  9th dec based on a true story  richard williams is determined to write his daughters venus and serena into history training on compton californias abandoned tennis courts    buncrana inishowen 	https://twitter.com/i/web/status/1466494286137024517				
the top 10 films of 2021 according to the national board of review nbrfilm  belfast dont look up dune king richard licorice pizza the last duel nightmare alley red rocket the tragedy of macbeth west side story 	https://twitter.com/i/web/status/1466494015231205378				
nbr winners will smith and aunjanue ellis for best actor and best supporting actress kingrichard 	https://twitter.com/i/web/status/1466493436308119558				
will smith king richard wins the national board of review prize for best actor 	https://twitter.com/i/web/status/1466493385045209090				
o national board of review ama o pta  best film licorice pizza best director paul thomas anderson licorice pizza best actor will smith king richard best actress rachel zegler west side story 	https://twitter.com/i/web/status/1466493338098483200				
king richard 	https://twitter.com/i/web/status/1466493026092650508				
best actor will smith king richard best actress rachel zegler west side story best supporting actor ciarn hinds belfast best supporting actress aunjanue ellis king richard nbrawards 	https://twitter.com/i/web/status/1466492892474580992				
at first when kingrichard came out i was troubled that someone whom i saw in the 1990s as a negative influence was celebrated in a film  now i see that richard williams was attacked for threatening the status quo by both those in charge and the tennis media who serve them	https://twitter.com/i/web/status/1466492733170896908				
o best actor e best supporting actress pra king richard  	https://twitter.com/i/web/status/1466492643815395345				
congrats to the 2021 films celebrated by nbrfilm especially king richard a 2018 black list script by zach baylin which won best actor for will smith  best supporting actress for aunjanuejlt   paul thomas anderson took top honors with licorice pizza 	https://twitter.com/i/web/status/1466492451745632265				
just a couple of thoughts on king richard 2021 	https://twitter.com/i/web/status/1466492369667338249				
paul thomas andersons licoricepizza took home the nbrawards honor for best film here are the top 10 films   belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story 	https://twitter.com/i/web/status/1466492363526877185				
no surprise about the best film winner    top films of the year from nrb belfast dont look up dune omg king richard the last duel nightmare alley red rocket another surprise the tragedy of macbeth west side story  filmtwiter is having a field day right now 	https://twitter.com/i/web/status/1466492354622369800				
king richard is simply the best film out there if ur looking something to watch	https://twitter.com/i/web/status/1466492187953270787				
way late but i wrote a psychological deep dive into king richards title character if yall like reading film stuff 	https://twitter.com/i/web/status/1466492078062452742				
i dont know about king richard and powerofthedogs shutout stings but this lot looks better than many recent ones pta farhadi dune  also feeling unexcited about belfast as a whole but any win for mr ciarn hinds is so lovely oscar next if you please 	https://twitter.com/i/web/status/1466492042490613760				
top 10 movies of 2021 as per national board of review   belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story   westsidestory licoricepizza nightmarealley dunemovie belfast nbrfilm	https://twitter.com/i/web/status/1466492034479390721				
lista de melhor filme definida pela national board of review  belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story 	https://twitter.com/i/web/status/1466491836588081158				
king richard and the harder they fall  	https://twitter.com/i/web/status/1466491785992093701				
that king richard movie put me right to sleep 	https://twitter.com/i/web/status/1466491521251876867				
national board of review top 10 films in alphabetical order belfast dont look up dune king richard the last duel nightmare alley red rocket the tragedy of macbeth west side story nbrawards 	https://twitter.com/i/web/status/1466491373985615881				
king richard gets some love from the national board of review  best actor best actress top 10 film of the year 	https://twitter.com/i/web/status/1466491282038132744				
nbrawards will smith and rachel zegler have won the best actor and best actress awards for kingrichard and west side story respectively see the full list of winners here  	https://twitter.com/i/web/status/1466491105575325703				
squid game king richard taylor jenkins reid are among my favorite things of the popculture last month what were yours tv snide november 2021 	https://twitter.com/i/web/status/1466490979574333447				
